Number of true positive reads: 38490.

id	correct_species_taxid	kraken_species_taxid
9bb02581-407b-4355-408d-64926cc0a579	287	287
f7243c86-a423-6ba3-4d8e-440bdb14ff3d	1613	1613
0a80844b-c98e-d4d4-405f-d073b0396825	1351	1351
2a7d3907-3b44-cfdd-ebd7-68913870d87c	562	562
df0bf4fd-4ca6-64ce-a96b-a1fc7f9a4a94	1280	1280
648d228a-03fd-45fd-2a3c-5fa5f62c81a9	1423	1423
42d8b753-932a-50bf-a028-abaca193b884	287	287
e90a9891-4931-fca1-c802-e78fd140a57e	1423	1423
cfae9e85-30ac-1179-3fc7-85417b1fcb14	1639	1639
c3d39a4a-0b0c-bc34-13cf-56d84aaff134	287	287
7918d426-8b76-d418-8522-ed2e4b4775eb	1423	1423
fda01412-ca6e-08f6-1c5b-cb5b923881f6	1351	1351
697feb9c-c8be-6881-ef83-d4720c61826a	1613	1613
6c1f3ab6-5654-b1fe-2e76-1f7ff6b4fae5	287	287
fb2a7e6d-a5b5-2a07-274b-8463945e2dc2	562	562
3d3297e3-6ad0-fb4d-98a6-f178a8b5b173	1423	1423
db4f0995-d00d-fa5b-e146-7aeb8785952f	562	562
edc1f74d-2635-679b-c675-b594545f6658	1423	1423
0d535f69-8b1e-36fb-7fd2-56b2d342b833	287	287
0923f636-6f0f-7773-66f2-c0d5ffab5640	1423	1423
218bb2d7-5165-503f-f329-dc38428f1f78	1613	1613
952d26fe-9d73-38f2-c773-6b388744b1ea	1423	1423
9f04bb60-be0b-1b8a-9482-2cfbc6d5e1b4	287	287
49666d33-31cb-4b02-359f-f326baf5dd28	562	562
55d8e9f0-ee1b-1c60-1fd0-5846399aa01c	1423	1423
b0393753-0163-68bd-d451-f1f2837df084	1423	1423
547cce78-bd8a-2a09-0d6f-34eb26224cc8	562	562
b374cbd1-35fa-21bd-93e9-769a244a1a38	1423	1423
d0f792e2-921d-6296-fa40-6b47085ec98a	1351	1351
8c7c3c08-8c22-07bd-6e25-8047d0427cad	1613	1613
156652a0-b1c6-f7e5-97d6-89a1ddad2782	28901	28901
2ff4cc1b-9dd9-9ffb-accb-0fad17c1055a	1280	1280
33da8d85-0261-a0ba-1f07-80701b898001	1280	1280
d4d5b2b3-2fcf-f8e3-1aaf-7aa668c00943	28901	28901
57911c9d-c287-bc27-85e7-ae18918f7b43	1423	1423
a4d23449-a470-3ad7-53db-d92d2d6df880	287	287
98f8d360-f20a-aa51-c4c1-1e2947a7487a	1351	1351
0ba40585-c6db-3920-7283-2b2084c478e8	1423	1423
a31f0c64-8bc4-c186-81d4-2f410bb4dce0	1613	1613
f7c171da-db55-ef80-2876-0593ad0715f6	1613	1613
9c3e300d-430a-23d6-3078-33752e8ab74e	28901	28901
4e9a10ac-1820-35c1-a44d-ffc7d1a93c30	1280	1280
7b823bd9-775e-1151-5aa8-1c1e70424b6d	1280	1280
5a157d4b-4f5b-0e4d-642b-9eaa37fedbd3	287	287
85432fc3-2344-6ba2-4836-175d2ff14cd6	562	562
eb3e6794-e548-6821-12c2-c8a9cafffaa0	287	287
bb1a0b5b-839c-38bc-5245-fb28e4d94360	287	287
73abec49-5570-7e92-962c-7618440e114a	287	287
d017933a-eb5a-ae6b-e3df-58b102ae1b04	1423	1423
67f4b536-45b2-6c86-85c5-3fe036173110	1280	1280
6532d103-cb61-5a00-fed0-9e6285894269	1423	1423
8fd0af9c-f729-d77f-40c6-48a83b817aa0	1639	1639
f46f2a72-0b4c-80b5-c029-68f57371822d	1423	1423
9ec45d1f-6f77-ec25-272b-f49e5d6f271f	1613	1613
796b5f44-f1b5-957c-e588-fd43d5a7fc41	28901	28901
7d906dd7-2ee8-3c5c-f0c7-b8cf6880ca50	1351	1351
e73679b7-4198-1286-1d7a-6bb121429a44	1423	1423
944e0a43-3148-5085-1e9c-0cca9a5a98e9	28901	28901
8ac3b2f3-c06f-86ba-d2ca-f46dbf3ad100	1423	1423
13f80201-57ea-3828-2e1c-b9f76d52de54	287	287
3d220ab3-cba3-d8e7-4d90-e16ea1b8e7de	1423	1423
09cb9ef1-1a10-5117-03f0-1a95cffc74ac	28901	28901
3bef898d-351e-5cd6-5b2a-8a925fb6af9c	28901	28901
f1a4b368-7aaa-21e5-ee88-098768a0664d	287	287
35a5fbe9-2a10-881e-a067-191102e52bd4	1423	1423
cb7db62a-7810-24d6-a134-8cc9e46dcf62	562	562
d4f71f2c-d79f-dad7-2540-ccdf34296b91	28901	28901
a72c76f2-b091-81bd-f61b-3cd6b741c44a	1280	1280
9555bb33-bdd8-9125-afb3-48019cc9549e	1639	1639
c317a6b7-bd60-f910-4d87-2a907d740f5f	1280	1280
c23d9347-719f-0d83-59bd-c04d18bd6fd9	287	287
4bef62dd-277d-4f0d-2ed4-34cfb2494e1f	1639	1639
baae442e-b2fa-561c-23af-434cb90f6049	287	287
9351332e-6ae5-0f29-6348-d49159de8f52	28901	28901
7a25a0c7-d676-3d1c-08ee-539d2e98bdac	28901	28901
691dabf6-198e-79a1-7d48-5faa9cb246c4	28901	28901
85dd0d0c-8e49-404b-e5a2-1ae9ff481650	1351	1351
312f999b-94a0-26d8-06a9-c0725ec85c40	1639	1639
40d394b6-599b-c260-ac44-c2d6fd71a78b	287	287
9d1187d2-d415-4a32-af02-e90939077d41	1423	1423
0d27a6a9-9c66-5513-cd1e-3283e698bbeb	562	562
f0d67e07-291e-d12b-b775-6841ca3bb1cf	28901	28901
cff4ef2d-7255-fb89-d326-cb9f05258470	562	562
c53f2eef-0cd4-bd96-aede-e44f845f24f0	287	287
2be27af6-a5e8-c24b-ff5f-88ec7cfe933d	1613	1613
ede4aa0a-af54-9606-5ffb-d7dde2b49870	287	287
c1bf6a1a-4623-4638-cba6-a5e0c21fe345	1280	1280
7b1cc858-dfa6-369d-bada-f8811ac33c0f	287	287
70617acc-4c76-fe95-f7a1-a606b221ae84	287	287
99f8a7cb-c2f0-93d6-6c1d-cf84701c4099	562	562
81c6c932-44ef-b990-e354-d25b0dd04df2	1613	1613
a877d88c-4e70-909c-f0ce-31677df238e8	28901	28901
8f37548b-8664-5118-4b3e-81da2da8f9e9	1639	1639
161e76a4-fe5d-72cf-1590-b72b00ab05e5	1280	1280
b2616faa-5c9d-5931-5065-dac419daaf0f	1423	1423
b47c0958-4f7a-495d-61fb-dd38e8d308cb	1351	1351
227b0331-9026-9196-4fd9-68e96917b236	287	287
0a6b9936-fa37-cf2f-b771-0220607e0294	1280	1280
fcfb78aa-6f0a-c7c3-c545-b8a006854443	1613	1613
c7c84245-f5d8-c336-9271-61a5236045e0	1280	1280
c6b96960-b609-f7e8-c028-ebd88c0bc689	1280	1280
02f6521d-17d4-4282-1c16-a9936cfcf60f	1423	1423
e0d7f256-aea0-cbf6-cf88-f828115f13ae	1280	1280
a6eb2736-25a9-5670-d923-443dcf37c725	1423	1423
5797178d-0aba-c2b5-714e-210116f92390	28901	28901
0e6deb3d-29ba-0aca-726e-3e855de8d6c0	28901	28901
2c07aeea-1b4a-9de2-620c-c3088f7533ce	287	287
678e04a2-b90f-5ef4-3606-760fcb25edb0	1423	1423
0b1874a2-450c-fd6b-1cf9-466a4e964fa2	1639	1639
59b287e6-c928-0505-01d9-633af07e7131	1639	1639
f1637cad-45df-0e16-3729-a3c6819b9bdf	1613	1613
3b77957f-35a0-fa4a-77e3-4799f0c6dd0b	1351	1351
e2fe6236-403c-a074-27e5-0a6a7bf126b2	1280	1280
034c77f6-363a-9bd4-90b8-aa0a19cac6ce	1639	1639
fee3f4af-8c07-c347-6b11-d98d37d5ced3	1613	1613
617bef47-bfdb-427f-632a-ae050b97a06c	28901	28901
02da4401-3fa7-161d-6392-ca8bf770a339	28901	28901
82a660d3-7794-dc45-6ff6-132bcd429696	28901	28901
ae76e44b-e970-0b0b-fa0d-6d03a871da05	28901	28901
61332691-f350-847f-cec6-1d1704588d0d	1280	1280
d6a26521-6e10-22ba-b666-4adea7221ec0	562	562
5b5754be-4c4e-4818-0a21-7b31eba9ea22	1639	1639
a1c55418-840e-ff79-50e3-a6dc82fb1fe1	287	287
2d859de5-a6fa-98f4-f90c-a1d2804e327f	562	562
3e47d4ca-ab49-e69c-d3ed-efcc7b4bd54c	562	562
50464d73-cf24-d38b-b310-769dad748823	287	287
a8d6ec22-fd2e-e641-f86e-9a0f1c408ffa	1613	1613
4401d4b9-6981-b84d-c87a-d8dceb30d881	1639	1639
325b4873-7bd7-f15e-33f4-8ea5170b1878	562	562
0e596c59-6aba-a67f-bd8c-21e34bcbffa2	562	562
15eb148b-f945-4680-d961-9c0d19133b41	562	562
b7b8bb5b-3784-8949-09b5-a970f6108bc7	287	287
31ddeb8c-a48b-73db-9c47-c2a08b594cb1	1423	1423
a45600db-adff-7fae-ded0-ec8d8529863d	1351	1351
3ba96161-395f-1d58-c2cb-228d7abd4979	1613	1613
ed93e466-0ec6-8185-d685-f805a711f719	1613	1613
bacd263c-f894-8cb9-2bfb-c1ba6695a1f5	1351	1351
fcb3e05e-df89-a16b-9d2d-884d2f2b429a	287	287
5d165e2a-8bdb-a5b7-852d-651ab9daae8b	28901	28901
dc5d91fd-c319-953a-7386-7d27bac7e05c	1280	1280
960c7c29-78f8-348a-89d1-de709bad0422	287	287
7c8a6319-4f48-1c53-f1db-0e9adf6ead85	28901	28901
7e03755f-5cdb-bc71-6958-55b06ca09389	1613	1613
b72a16a0-115c-344a-9068-aa21f823de72	1423	1423
40ed64f5-292c-2de3-2676-82a6615f2530	28901	28901
a3d471d9-4bdd-0884-1db4-656b7a591521	1423	1423
d49ea2bf-d5fc-1923-2f4b-8daa1626e985	1423	1423
569d3f0c-a7e2-98e9-9738-42fd3bbfd188	1423	1423
09147cae-a6e8-5a01-1548-8ca4461b8a1d	1280	1280
e95e3c70-41c3-104a-440e-0d8b1211b4ed	1351	1351
652357a4-a138-f216-55f7-25f1db2cf4aa	287	287
859bce8a-274a-95b5-1169-fc5165f8ddcb	562	562
a03bc240-4fde-cc3b-921f-e8410000548d	562	562
719d39dc-5a44-a010-f941-9bd8d1e07cae	562	562
1113bbab-aebb-0565-e7f2-e2391b38a6ed	1613	1613
27221724-178d-aa67-3e87-97e093aa0385	1423	1423
7c1cf577-7d17-d73f-4c6b-7ae08fab57d2	1639	1639
efeb358c-443c-7358-e1ee-534d47275fc5	562	562
4f2aba45-099a-e4b2-019d-a10bbc2b4624	287	287
c6d79fee-da1c-7ca7-b165-fdf2fa9a0322	562	562
de182b6c-c491-e90a-4f38-978e5cfca14e	28901	28901
d88431c6-e0dc-d508-3a06-597f67b37cc8	287	287
fe55d1cd-7bb7-5fd0-e70d-bc7628461b40	28901	28901
32d7407b-997e-bc07-0202-2ed8ec9c71c3	1351	1351
3c5f61f4-c6f3-cd30-8588-ade748e01151	562	562
0757c54f-d0a7-bc44-2b43-6efcc2a19831	562	562
3151b194-00ba-9a2f-17e1-2fb15d7943c2	1613	1613
92401874-5d85-0107-08a8-6d48739c8fbd	287	287
9d74cd47-0eeb-9b08-f320-bd13ced86e3d	562	562
9279b397-7d88-171c-b337-9d7e33f20b79	287	287
e0b4ed25-42c8-a998-1bd4-89eba06c5f84	287	287
a521ea44-5265-efd4-a884-f1759f55ece1	1423	1423
f073058f-cfc6-0ddb-8f40-21f04b7bfcc7	562	562
5a14c6d7-89f1-7065-cdb7-9b2170244f17	562	562
acee8b5f-df23-1178-4637-0a8d3f0e414c	1639	1639
174ea6aa-6e6a-3bee-a228-3637dc78692c	28901	28901
9c436937-d7f8-492c-869d-5734af440b9b	562	562
2fd8a8c7-1b9b-ee7e-1dee-16e3e55ac8f4	1639	1639
0d60c9a8-e5b4-9467-299e-f2b13c7e76fb	1351	1351
cc278c93-62e0-9029-97b3-32a2cd6e8a94	287	287
1d0c321b-6eb1-2bd8-77f3-bd0765b882da	28901	28901
7081a3a2-94d7-b8ae-705c-3d1f483c51b8	1423	1423
a34c9f36-4712-98b8-4a8a-53a704f65c5d	562	562
9968927a-304a-814a-17eb-c32ea9fe9647	1280	1280
4efedb15-d56b-3ae5-8b7a-cd0934c11fe8	1280	1280
0d4bae63-ba12-5619-6a6e-671507159978	1613	1613
37309cdc-d678-87f8-e992-8a546da3f668	28901	28901
1c77d7ab-3dbb-7c90-a9b7-41b9c40104fe	287	287
4cb6d6f9-a185-8495-7632-0abb35042331	287	287
5e23a08b-3200-3426-fc7d-00d099030ca0	28901	28901
c564150c-692f-853b-1a3d-f0196b252e5f	1613	1613
59b836f0-93e5-48d2-b30d-8b4ae4423fa0	562	562
84b9e47e-9db6-2cc2-76d5-92800f6da2c7	28901	28901
5e2b7ca7-8ad5-a848-8ed6-ef7dad921a88	287	287
ba0c1261-44a5-b981-105d-cb41bd4dad00	1639	1639
99419c91-af14-2ac0-bd01-defe5b746aa8	28901	28901
a6b7cbf3-e3ff-559c-2de2-585c51c2ccc6	1423	1423
2296bb35-8acf-e37e-9f63-9615e9814445	562	562
12d46cd0-b2eb-b9f1-275d-b2fd8695a9c5	1639	1639
db3647fc-35b8-fd5f-9d3e-79896341edb7	28901	28901
79ef2879-fe86-0134-4802-5413de68b4ed	28901	28901
77308ef1-1eb2-5a45-775a-4329d467480b	1423	1423
083a38f6-f9ba-e98c-32b4-56c567d1c1be	287	287
bd9adc50-24cb-90d9-0daf-231b0936e060	562	562
78fe7a11-3b82-908b-1f02-eec99b81d039	1351	1351
3ef5bc01-ed9a-785f-ed3d-2f54e46da8db	287	287
2bfe0f6c-5f92-714a-37d4-c64cff129cfb	1639	1639
4b0fef9d-39b3-3ba7-b2ab-a633fe51840f	1351	1351
7c3af6e9-2015-47e5-0be5-b08b3bfd6d7e	1613	1613
8fd14ef5-5d5d-f782-8ed7-779739ebd7a9	287	287
be62a3f8-e0d2-c65e-fdd6-b675ed0745d0	1639	1639
e7ca7eb3-b443-32d7-689e-53d4791a4160	287	287
8d1198c5-8a96-6bf1-ed4d-bc013d3b04e8	562	562
0100a283-89e6-0252-e2ed-fef8b5af277f	1639	1639
9d25756d-508d-a0bf-c1db-9a79b3831f45	1613	1613
b4aadd92-2947-d29c-7ba8-3cf23a4cfa17	1613	1613
d2763a44-6bab-da0f-820d-bec906bf6a69	1639	1639
c8f11526-921e-091d-8424-dfddc1c0e99e	28901	28901
d99a727c-8188-a6f8-fe21-040d1b8be980	1280	1280
4418b28c-17f3-d83a-e15d-ed943fbf13b2	287	287
a225d1e9-14c7-e9b5-1709-97c94426f31f	1639	1639
41f6a7cb-d0b6-43c1-956c-b7fb6243830c	1639	1639
7ca59932-48f5-3e37-5b2b-7669a3ee9932	562	562
99481794-9d12-cfeb-dbf8-a3f0fa0ade50	1423	1423
5e110a1b-f6e3-5ec2-4215-af02b3a7eba2	1351	1351
85fb509c-bbdb-9118-848c-4354f9a518b4	28901	28901
b98dd4f8-490e-7fc5-c674-447e0e5064e6	1639	1639
f0398e6e-9b20-c5c8-44d0-be516b51f3ee	287	287
c1989896-f127-0ae4-0e88-c50b9d5edc5e	1280	1280
285d04fb-38a7-34e3-3e3c-0ca3e09a235c	287	287
f12a3559-b82a-6b41-a7e0-8f0d599887e0	1351	1351
957dd9d4-2d4f-75d0-7df9-09d7946fc976	287	287
e31eef8d-2925-9d75-2350-70a2b2804a1b	28901	28901
869456df-982b-4334-1d2a-c2684744101c	287	287
213eac58-600f-97dd-41fd-013877543fb1	1351	1351
930ccb3f-ecc6-f5f0-93e5-84053d9b8d0e	1423	1423
6ee1a797-fccf-67a8-790c-5a8b999968d0	287	287
cf65d313-49b6-8c19-26a7-71f38d343ba7	1639	1639
af95e6d9-1abd-41a1-2e65-c4a629fc5dda	1423	1423
414b6a55-24a7-1df9-3b75-d13f2f46a1b0	1280	1280
bd650359-38e1-d78c-252c-c03b065d6a73	287	287
32e1affa-9bf5-b8b8-c836-535c5f4be080	287	287
99448b68-2081-b920-be53-e73dd2cb6981	287	287
b9b7328a-df5f-acb6-e461-0a72aef9b263	1613	1613
c0a336e1-9ed3-1ec6-367f-5cd9d0cd249f	1351	1351
844fdf0b-463e-02c7-ab27-35ac2d1cf003	28901	28901
eb56810d-fe7c-21fd-fae8-62c065e3fdee	28901	28901
dbf2ccf6-c635-d351-8b3b-fb6151037eff	562	562
0274aca3-1a22-28ca-cc7e-3c25a1998745	1423	1423
d83fb347-d713-696c-c45c-b14b610ede1a	1280	1280
5e95ba16-dfdd-f13a-99af-83a4177db366	1423	1423
24dd611e-3c3a-5309-d4d5-a54be2928327	287	287
1d838602-b278-5452-060d-6de6a9c39574	287	287
584a9ab1-dd54-bc22-78ce-59af4cac2465	287	287
9929038f-4aee-b53d-0f80-74df06833ca7	562	562
25f45ee2-80ab-7559-7bc2-5561fb026d44	287	287
e3dda7ea-7d6e-cff8-2644-7d1ffc880659	287	287
63ed2c22-bcd5-efc4-4d48-2e48e3e3a475	562	562
30538ea0-6875-0bd4-e778-bd92d424c850	1613	1613
93930713-1f0d-6ade-b6a3-2b816650b50a	1280	1280
a07c8b23-9e6d-ae20-786f-52347a0a33fa	287	287
5cd348b3-14c6-1c3f-88d9-2f1d5acfa20b	1423	1423
6923cbb3-eaa9-8f0c-e8df-99accc89895c	287	287
8396d0f8-ce59-2798-a5b6-1468e8147f1f	1613	1613
1f1bea11-23c0-c936-fe07-771c746e9a2b	562	562
9bfcf609-317c-dc30-c7d7-5be7f25afc78	1280	1280
a1d6670c-a23c-21cd-d35a-bd872163a39e	562	562
11e873cb-256c-b335-c191-8890a0e3e801	1280	1280
b63c7614-1641-09b1-11a2-2e382d3403ee	287	287
adbd076a-3148-273a-ca95-39d389e39891	1351	1351
ce4ec9d9-2b7f-7cc4-054e-9063c1144a2d	1423	1423
a7db9476-b3f6-40ce-d595-f118fb11f3fc	287	287
e167d147-b345-13db-c2a1-7d4b98f8a33b	1351	1351
5af1e44c-ea92-4eb3-ac84-906617a6102d	287	287
18d5ce17-642a-1949-9b92-c54711b1c896	1423	1423
32db49a8-95d8-ce9d-783a-09076f926815	1639	1639
fe532395-fb0a-d268-a106-6936d35776e1	1280	1280
c6a7296e-fa2d-84f5-0252-4ea28d140857	562	562
c72eb32a-680c-83e7-f0a6-5ee249251cb4	28901	28901
693ebe34-744f-b2cf-812f-fbb35bf19dce	287	287
43d19bdf-5804-6a9e-f6d0-9434ea100382	28901	28901
44581576-3abd-47af-3ce7-48bbd1e268a9	287	287
a9d733e8-8721-e1f7-8eb4-a3394e0cd0f4	1423	1423
26fbbdeb-200f-d95f-24d3-cc89b24b9897	1613	1613
513e6e2b-9991-6156-cbe5-8dd067469051	1280	1280
c20b8344-02d4-6eb5-198b-70bb2027d475	1613	1613
da2a87e0-1a4b-751e-1397-5601f8a00750	28901	28901
d8ef894e-1364-7933-24dc-d399d395125b	1423	1423
6ef61e53-0a86-e797-61e4-4d98feaa30de	28901	28901
8260f42b-fb8a-749f-2920-cb8c12b7e789	1351	1351
61b6bffc-f89c-e858-b751-99b7bb629343	562	562
540ed217-05c6-8898-ea49-ea8a2c210742	1613	1613
06ad185f-6f75-4380-5bdb-9e6feea87b74	287	287
1672ea58-06d8-44d8-e8d0-53f78363d69c	1639	1639
570c482b-035d-b6e8-895c-5fd3adbf5709	562	562
cb661556-c3e8-d720-bf8c-85425cc43895	1351	1351
d23c0d8e-6cca-0928-1bd9-ccc7965ef375	287	287
b7338bea-828d-f4cb-4ed1-676969eef51d	287	287
5c2b32fb-47c4-c5f2-c05a-454544959494	28901	28901
1a1773e2-0676-afac-34c0-7cfb169e2e50	1423	1423
ebb82e97-7164-c665-ebce-4d9d4705d88c	1639	1639
dc6f6d02-063a-daed-485b-9ef0b334e1e5	28901	28901
6ae3ac18-149e-d09e-d675-86164e586851	1423	1423
2fdc8d2e-12fb-f351-bb44-1c69b59f55fb	287	287
417b600c-a4a0-3147-f237-00cf6e2eb62f	287	287
6c135530-8171-ab99-ea4e-2f8da942bed0	1423	1423
f6b38d64-512b-33c3-a815-2849a572df3f	1639	1639
0f3ee098-7ce0-23cb-0d09-fa04d5e946f9	1613	1613
85cbed5d-cf95-68cf-0a4e-3e325b3a5694	287	287
58ae444d-b7e6-dbe1-0aff-7345ba4656e7	1639	1639
d3956648-723f-d2e3-a301-b1b06b0c7999	1351	1351
9fbc63fe-65a7-e36f-e491-47b5cc537345	287	287
4bfc4840-d13f-4135-ec09-e721773b9b6d	1280	1280
5386302c-fbc4-84dc-6a8d-43459c049169	1280	1280
f5d34986-cd27-8e06-8b0f-e4d5ffbd5e94	562	562
6eb7200a-31dc-95ff-49cc-7dca8fcb3ad6	287	287
ecc75b86-d105-acd9-f7de-daf130e57bb3	287	287
a43c81cc-8110-eae4-88ef-0f662fcc13a3	1423	1423
e561f687-8042-18e2-822c-079672844416	287	287
510178ab-cc72-0ddd-9e44-caeb986ea6a9	562	562
06678858-e7b9-1b58-337a-c7f7d25d6834	1613	1613
bb654629-dc07-89da-855e-53225ae2f964	1639	1639
adb1c7cc-50cc-0099-914f-cd9585be5356	562	562
b5bbf9af-5cda-e063-4c64-938dcaf7c129	1280	1280
520e8680-c524-4c78-10cf-92cd623e912b	28901	28901
1b4b2df0-217c-9588-0557-9c1a05253442	28901	28901
f65445ff-bdd6-99e4-b540-e2de20060c05	562	562
438dc778-66c5-53dd-e0e8-fcf963d42d2d	1639	1639
c7fd9e81-baab-407d-a1e9-3f94431a0cbe	28901	28901
96b07ad8-3ce3-7986-f13e-d2e01596a1ae	1613	1613
a8cd896d-4eaf-95be-6de7-c2116cd73703	1613	1613
884c1a27-4bce-acd9-5666-c9c76a5817fc	562	562
e65f35ef-106b-4d29-b5a7-be0fa26ccd97	287	287
ee2e248d-ba13-0366-ddca-51cff704b4b8	287	287
7094a0db-4edd-3433-c82c-9575613c6bec	287	287
ab185318-81d3-ccdb-96c9-c2d3d74137d6	1351	1351
fa2f6630-d31d-6d46-4e40-94aaa2104bcf	28901	28901
a52695b2-9db7-5046-3b87-18f4cb5a8aeb	562	562
523781dd-1802-6f78-47b6-2bef48c2a17a	1280	1280
28cd9fbb-627c-c101-187e-cbf55d282b68	28901	28901
05d67bb5-91c7-8bae-e00b-e637ca963b9e	287	287
268ff87e-8bd8-b368-730b-1998dcf7ba90	1639	1639
ba21b339-75cc-99c6-b438-9f32affb5d4c	1613	1613
f430a218-cb30-a9b7-7e77-50d497c20140	1280	1280
2f75ea5d-2941-e314-e7b9-dd7e6419bb78	1423	1423
168adbcc-5795-acf5-a6e4-d8c659ebaa1b	1639	1639
3da5c05b-5637-0d3b-957c-380a893f019e	1423	1423
fabc2a83-e703-e804-e82e-55cc771e1b69	1423	1423
5133d342-5e14-cc59-491c-cda71d7d39ab	1423	1423
57b233d1-40a0-1421-2216-03e152d08da3	562	562
1e2707a2-a9d6-6b82-d5d0-f02ac24b9ffa	1351	1351
0a9c3be2-1602-56af-470d-895e706f1814	28901	28901
fedd24a0-41f1-499b-6fd1-586eee521a94	1280	1280
faccbd04-7633-7dd7-aa02-f7b40d6405f0	287	287
8361b380-4592-408b-99f7-f5e130b37640	28901	28901
5eac7ffd-607f-044d-4658-852d92f390e9	1423	1423
7c5f51cb-22cb-033c-7a8f-e41dc3498065	287	287
f8cb0411-ed75-8a62-0006-9cf986a0dceb	1280	1280
dec6ca3b-756c-ff0c-4fd0-3530a538b01c	1639	1639
9d23ca0f-9e9b-e18e-fe92-6aabc95168d4	28901	28901
748f23d3-23d8-339e-ceb1-7cdf4b7e3258	1423	1423
48152272-50d5-47f2-f703-5e8d4d06e717	1423	1423
44919370-4ce4-8b9e-891c-3baeda0ce658	562	562
c522225b-d5f0-2121-95f7-c76f7931a45d	1613	1613
27de5960-8170-335c-8488-7f820869f4e6	1351	1351
3c11e760-997d-9788-3189-b8b54532d954	287	287
778bcc49-b99c-8854-29d8-868ae7d2425b	287	287
426f2db1-554e-964e-9eb4-d1b9e62ed727	287	287
a2313832-85e3-d361-2ba0-9181ea97e473	287	287
6adfc509-f724-4572-c48c-9474d7ff36fb	28901	28901
8dc977bc-d12c-3be0-58b7-902d7c1a24f8	287	287
7abf5705-5969-75a9-612d-0b837b23af3b	1613	1613
61d81bef-872f-be27-a171-0e6d0de16cce	1280	1280
fb938928-69d3-877f-55eb-c37f70a91455	287	287
4215f01e-8b4a-2acb-cc5f-fd518f596fc0	1280	1280
42744bf3-a815-6c47-f3b3-7789fae4a00c	562	562
27854e39-6822-e1b1-7d54-4ee5e04340a2	1613	1613
f8ef54c6-6712-7f04-6cdd-7343f06bd270	1423	1423
6db40ca2-ddd2-0893-3a00-c60f21e2282c	1423	1423
8bfb143d-dd69-5294-4b32-a2db84a5233e	287	287
853d0ab3-13dd-336c-37d7-bc889c6043a1	1351	1351
fb799957-9ce0-f653-9ad2-fbe8512bf4ef	287	287
63398050-9195-4c40-7f84-5893f2466603	28901	28901
32c5b0c6-b892-5c77-82f3-5b939913eac4	1423	1423
4168044b-c4fa-75e1-5a6c-baae4bdfb169	1423	1423
e7b9ab37-35c6-a00d-6795-4da30b1198ce	28901	28901
43705812-0d86-3a97-04bb-b21110f35cf4	28901	28901
55b1dd45-1ef0-e186-0f23-d2c9d0c99cb3	562	562
83eb1c75-5ce8-403f-28c9-6339affffae8	28901	28901
cc1616b6-6f6c-7dad-ff1b-1000f5b789d6	1639	1639
2f64b357-4b98-925b-9fac-93aa83566642	28901	28901
f9e067a3-af1a-f3d6-22e5-0ab792914400	1423	1423
8c97d5ff-7a86-307e-5622-af2da82f9bf1	287	287
ec278e4c-9b3e-7c95-9287-cdb16849fe66	287	287
10bf6968-8cab-4215-f51a-442f35ce0d82	287	287
dab1fd07-dbb8-69ff-2e10-5e6aba1a6293	287	287
71a0645a-6395-e3af-47c7-9b9ffdca0e57	28901	28901
781ac453-0d6f-c1c3-72ee-3744732f8b35	562	562
7cae3764-d08f-b13a-a258-03b80ec791d8	1423	1423
2db8caca-dc5a-7404-f7d5-bba43ed18be3	1613	1613
1a2a9205-366e-e024-14f7-c047ab375af3	28901	28901
88005ac1-f56c-01ee-1bcc-7d7f2f414f72	562	562
47b0503a-32f5-2006-be76-2b8f294b0265	1613	1613
408d5b2d-d4aa-ed5d-51b4-06be69cdd46c	1423	1423
8a16a44e-2490-bfae-b090-f419ed528ae0	1423	1423
3755a466-6b0e-fdf5-c6d3-5616d9273c45	562	562
f628c1fe-3c1e-d1c2-d91e-f63af095b783	28901	28901
e6213f1c-ed93-9bf0-8cf6-8bd50e20dc26	1423	1423
e28bbea3-740d-993d-bb3c-317db4ed907e	1351	1351
133683b2-3512-b5a6-6d29-7dbfd873e552	1613	1613
edac7392-e412-0637-55f7-eb3d90c5c674	1351	1351
b7a0b2cd-6c0a-2d40-aed4-2bf56e4abce6	1639	1639
5e036428-7a8e-0cba-d11c-8bc14e601dd1	287	287
fb1f65b3-acb3-7537-487b-d71e1b76edb3	1613	1613
32d11d9e-0a30-239b-ee32-49c2bae0392a	1280	1280
b886b9b0-3d4c-e100-93c0-68321554c013	562	562
209b26b3-618e-e521-a92f-5d0481665bf2	1351	1351
d85bf395-8335-aae9-845e-e97f4f2cced1	1423	1423
d9bec98c-012b-5087-f097-5d165073543a	1280	1280
24fbf0b7-79cc-e3ff-abb3-565bd0ca09c5	1423	1423
13c899b3-26ba-ad41-7628-6d2d533d60ac	1639	1639
e4f0d048-0b49-5cc9-9ff9-95a1dea7b04c	1280	1280
1f4f6f10-6eaa-ec79-d142-a268beb5bb75	28901	28901
fd07e3a3-64d0-dc61-a68f-9f9dee5295c3	1351	1351
ca51e84f-f2f9-f3b4-0f8c-316e23055173	287	287
cab21a65-07fa-ae7f-e12c-26df3a8faa29	1423	1423
b22e8e90-a1a3-a957-8853-58a5e2deafbc	562	562
2adb0ddd-808a-9f37-57ea-d0051b61a776	1639	1639
ef46f856-2d40-ded5-621d-6fcf5e7d6b2e	562	562
